run_id,task_id,model_label,condition,correct,misread,abstain,arm,numeric_verdict,extracted_nM,answer_nM,trap_nM,n_tool_calls,n_retries,total_tokens,latency_total,answer_empty,answer_tail
c_u20_CHEMBL6080_CHEMBL3604612.units_off.qwen3.6-35b-a3b.r0.0604dc1a,c_u20_CHEMBL6080_CHEMBL3604612,qwen3.6-35b-a3b,units_off,True,False,False,control,correct,41.0,41.0,,13,0,317461,48.44540861621499,False,"eved from the ChEMBL RDF database, where the activity record CHEMBL_ACT_15679170 shows a standard IC50 value of 41.0 with units of nM against target CHEMBL6080."
c_u20_CHEMBL6080_CHEMBL3604611.units_on.qwen3.6-35b-a3b.r0.c0ef22a1,c_u20_CHEMBL6080_CHEMBL3604611,qwen3.6-35b-a3b,units_on,True,False,False,control,correct,4100.0,4100.0,,1,0,35197,3.7865935880690813,False,The IC50 of compound **CHEMBL3604611** is **4100 nM**.
c_u20_CHEMBL6080_CHEMBL3604611.units_off.qwen3.6-35b-a3b.r0.203adaab,c_u20_CHEMBL6080_CHEMBL3604611,qwen3.6-35b-a3b,units_off,True,False,False,control,correct,4100.0,4100.0,,4,0,92498,14.008663533255458,False,"he result set 3. In ChEMBL's standard activity data, IC50 values are most commonly reported in nM **The IC50 of compound CHEMBL3604611 is 4100 nM** (or 4.1 μM)."
c_u20_CHEMBL6080_CHEMBL3604610.units_on.qwen3.6-35b-a3b.r0.761342b8,c_u20_CHEMBL6080_CHEMBL3604610,qwen3.6-35b-a3b,units_on,True,False,False,control,correct,64.0,64.0,,1,0,35197,3.7686732839792967,False,The IC50 of compound **CHEMBL3604610** is **64.0 nM**.
c_u20_CHEMBL6080_CHEMBL3604610.units_off.qwen3.6-35b-a3b.r0.efbe1065,c_u20_CHEMBL6080_CHEMBL3604610,qwen3.6-35b-a3b,units_off,True,False,False,control,correct,10000.0,64.0,,19,3,580488,77.21939089521766,False,""". Let me try one more approach to determine the unit for CHEMBL3604610: Still no `units` column. Let me try to get the units by querying the activity directly:"
c_u20_CHEMBL6080_CHEMBL3978393.units_on.qwen3.6-35b-a3b.r0.218aabaf,c_u20_CHEMBL6080_CHEMBL3978393,qwen3.6-35b-a3b,units_on,True,False,False,control,correct,52.6,52.6,,1,0,35197,3.773680428043008,False,The IC50 of compound **CHEMBL3978393** is **52.6 nM**.
c_u20_CHEMBL6080_CHEMBL3978393.units_off.qwen3.6-35b-a3b.r0.17f14cb4,c_u20_CHEMBL6080_CHEMBL3978393,qwen3.6-35b-a3b,units_off,True,False,False,control,correct,52.6,52.6,,19,0,587382,67.55789958685637,False,y for CHEMBL3978393's activities and get the units: The `?units` column is still not being returned. Let me directly check the units for this specific activity:
c_u20_CHEMBL6080_CHEMBL3979327.units_on.qwen3.6-35b-a3b.r0.355283f8,c_u20_CHEMBL6080_CHEMBL3979327,qwen3.6-35b-a3b,units_on,True,False,False,control,correct,84.5,84.5,,1,0,35197,3.8002619594335556,False,The IC50 of compound **CHEMBL3979327** is **84.5 nM**.
c_u20_CHEMBL6080_CHEMBL3979327.units_off.qwen3.6-35b-a3b.r0.7e150a0f,c_u20_CHEMBL6080_CHEMBL3979327,qwen3.6-35b-a3b,units_off,True,False,False,control,correct,84.5,84.5,,7,0,200584,25.650668282061815,False," ChEMBL RDF database (dataset/chembl graph), specifically from activity CHEMBL_ACT_16774887, which measures the IC50 of CHEMBL3979327 against target CHEMBL6080."
c_u20_CHEMBL6080_CHEMBL3965352.units_on.qwen3.6-35b-a3b.r0.7de05d73,c_u20_CHEMBL6080_CHEMBL3965352,qwen3.6-35b-a3b,units_on,True,False,False,control,correct,9.53,9.53,,1,0,35197,3.826996948570013,False,The IC50 of compound **CHEMBL3965352** is **9.53 nM**.
c_u20_CHEMBL6080_CHEMBL3965352.units_off.qwen3.6-35b-a3b.r0.db41d7d7,c_u20_CHEMBL6080_CHEMBL3965352,qwen3.6-35b-a3b,units_off,True,False,False,control,correct,9.53,9.53,,1,0,34795,3.7163198720663786,False,The IC50 of compound **CHEMBL3965352** is **9.53 nM**.
c_u20_CHEMBL6080_CHEMBL3960082.units_on.qwen3.6-35b-a3b.r0.a6a62f2f,c_u20_CHEMBL6080_CHEMBL3960082,qwen3.6-35b-a3b,units_on,True,False,False,control,correct,45.9,45.9,,1,0,35197,6.329814346507192,False,The IC50 of compound **CHEMBL3960082** is **45.9 nM**.
c_u20_CHEMBL6080_CHEMBL3960082.units_off.qwen3.6-35b-a3b.r0.f8b841dd,c_u20_CHEMBL6080_CHEMBL3960082,qwen3.6-35b-a3b,units_off,True,False,False,control,correct,45.9,45.9,,1,0,34880,4.167482675984502,False," **45.9** (in nM, since the query filtered for units ""nM"" or ""uM"" and the value 45.9 is consistent with nM-scale potency for this compound). **Answer: 45.9 nM**"
c_u20_CHEMBL6080_CHEMBL3932585.units_on.qwen3.6-35b-a3b.r0.67f2ac3e,c_u20_CHEMBL6080_CHEMBL3932585,qwen3.6-35b-a3b,units_on,True,False,False,control,correct,282.0,282.0,,1,0,35198,3.7910962998867035,False,The IC50 of compound **CHEMBL3932585** is **282.0 nM**.
c_u20_CHEMBL6080_CHEMBL3932585.units_off.qwen3.6-35b-a3b.r0.0427d551,c_u20_CHEMBL6080_CHEMBL3932585,qwen3.6-35b-a3b,units_off,True,False,False,control,correct,282.0,282.0,,1,0,34861,4.10009815916419,False,"ing for compound **CHEMBL3932585** in the results, I find: - **CHEMBL3932585**: IC50 = **282.0** (in nM) The numeric IC50 value for CHEMBL3932585 is **282 nM**."
t_u20_CHEMBL612570_CHEMBL53463.units_on.qwen3.6-35b-a3b.r0.8b2e58bb,t_u20_CHEMBL612570_CHEMBL53463,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,82.8083,82.8083,0.0828083,1,0,35557,5.16715083271265,False,"ess this in nanomolar (nM), multiply by 1,000 (since 1 µM = 1,000 nM): **0.0828083 µM × 1,000 = 82.8083 nM** The IC50 of compound CHEMBL53463 is **82.8083 nM**."
t_u20_CHEMBL612570_CHEMBL53463.units_off.qwen3.6-35b-a3b.r0.9649dd50,t_u20_CHEMBL612570_CHEMBL53463,qwen3.6-35b-a3b,units_off,,,False,treat,review,0.0828083,82.8083,0.0828083,2,0,54739,9.623293954879045,False,"* is **0.0828083 nM** (nanomolar). This value was retrieved from the ChEMBL RDF database, representing an IC50 activity measurement against target CHEMBL612570."
t_u20_CHEMBL612570_CHEMBL44657.units_on.qwen3.6-35b-a3b.r0.4a000637,t_u20_CHEMBL612570_CHEMBL44657,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,2253.39,2253.39,2.25339,1,0,35548,4.444696245715022,False," is in micromolar (uM), to convert to nanomolar (nM), multiply by 1,000: **2.25339 uM × 1,000 = 2253.39 nM** The IC50 of compound CHEMBL44657 is **2253.39 nM**."
t_u20_CHEMBL612570_CHEMBL44657.units_off.qwen3.6-35b-a3b.r0.efd438dd,t_u20_CHEMBL612570_CHEMBL44657,qwen3.6-35b-a3b,units_off,False,True,False,treat,trap,2.25339,2253.39,2.25339,1,0,35214,4.835756715387106,False,"e magnitude (2.25339), this is most likely in **nM** (a sub-micromolar IC50 is typical for potent compounds). **Answer: The IC50 of CHEMBL44657 is 2.25339 nM.**"
t_u20_CHEMBL612570_CHEMBL888.units_on.qwen3.6-35b-a3b.r0.845d6f15,t_u20_CHEMBL612570_CHEMBL888,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,457.327,457.327,0.457327,1,0,35510,4.297061298042536,False,"C50 = 0.457327 µM** To express this in nanomolar (nM), multiply by 1,000: **0.457327 µM × 1,000 = 457.327 nM** The IC50 of compound CHEMBL888 is **457.327 nM**."
t_u20_CHEMBL612570_CHEMBL888.units_off.qwen3.6-35b-a3b.r0.7fa5af1b,t_u20_CHEMBL612570_CHEMBL888,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,457.33,457.327,0.457327,15,1,439848,135.19411048293114,False,"zed value in nM for IC50 measurements in ChEMBL. The original query's `cco:value` of 0.457327 would be in μM, which converts to 457.33 nM. **Answer: 457.33 nM**"
t_u20_CHEMBL612570_CHEMBL105.units_on.qwen3.6-35b-a3b.r0.5ccac3cb,t_u20_CHEMBL612570_CHEMBL105,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,144.676,144.676,0.144676,1,0,35535,4.4474675841629505,False," in nanomolar (nM), convert from micromolar (uM) by multiplying by 1,000: **0.144676 uM × 1,000 = 144.676 nM** The IC50 of compound CHEMBL105 is **144.676 nM**."
t_u20_CHEMBL612570_CHEMBL105.units_off.qwen3.6-35b-a3b.r0.2f580019,t_u20_CHEMBL612570_CHEMBL105,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,144.68,144.676,0.144676,13,0,480572,54.095197746530175,False,"sed in nanomolar (nM) is 144.68 nM.** This value comes from the ChEMBL RDF database, representing the standardized IC50 measurement against target CHEMBL612570."
t_u20_CHEMBL612570_CHEMBL553025.units_on.qwen3.6-35b-a3b.r0.e99351c8,t_u20_CHEMBL612570_CHEMBL553025,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,34.0,33.9964,0.0339964,1,0,35583,11.013995423913002,False," multiply by 1,000 (since 1 uM = 1,000 nM): **0.0339964 uM × 1,000 = 33.9964 nM** The IC50 of compound CHEMBL553025 is **33.9964 nM** (approximately **34 nM**)."
t_u20_CHEMBL612570_CHEMBL553025.units_off.qwen3.6-35b-a3b.r0.671d86b2,t_u20_CHEMBL612570_CHEMBL553025,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,34.0,33.9964,0.0339964,5,0,113692,16.059170147404075,False,"und CHEMBL553025 is 34.0 nM** (or more precisely, 33.9964 nM, which rounds to 34.0 nM). The raw value in the database is 0.0339964 uM, which converts to ~34 nM."
t_u20_CHEMBL612570_CHEMBL512504.units_on.qwen3.6-35b-a3b.r0.d9fe6323,t_u20_CHEMBL612570_CHEMBL512504,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,60977.5,60977.5,60.9775,1,0,35551,4.434467660263181,False,"60.9775 - **units**: uM To express this in nanomolar (nM), multiply by 1,000: **60.9775 uM = 60,977.5 nM** The IC50 of compound CHEMBL512504 is **60,977.5 nM**."
t_u20_CHEMBL612570_CHEMBL512504.units_off.qwen3.6-35b-a3b.r0.8294ce84,t_u20_CHEMBL612570_CHEMBL512504,qwen3.6-35b-a3b,units_off,False,True,False,treat,trap,60.9775,60977.5,60.9775,6,1,162765,25.418483616784215,False,"e typical convention for IC50 values in ChEMBL (as shown in the MIE file examples), the value 60.9775 is expressed in **nanomolar (nM)**. **Answer: 60.9775 nM**"
t_u20_CHEMBL612570_CHEMBL409.units_on.qwen3.6-35b-a3b.r0.b7e4c1f6,t_u20_CHEMBL612570_CHEMBL409,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,81452.3,81452.3,81.4523,1,0,35510,4.258707219734788,False,"C50 = 81.4523 µM** To express this in nanomolar (nM), multiply by 1,000: **81.4523 µM × 1,000 = 81,452.3 nM** The IC50 of compound CHEMBL409 is **81,452.3 nM**."
t_u20_CHEMBL612570_CHEMBL409.units_off.qwen3.6-35b-a3b.r0.7304cdb4,t_u20_CHEMBL612570_CHEMBL409,qwen3.6-35b-a3b,units_off,False,False,True,treat,trap,81.4523,81452.3,81.4523,8,1,176532,27.22933206707239,False,"ed the units are either nanomolar or micromolar, and given the magnitude of the value (81.4523), this is consistent with nM reporting for IC50 values in ChEMBL."
t_u20_CHEMBL612570_CHEMBL608533.units_on.qwen3.6-35b-a3b.r0.051bdf31,t_u20_CHEMBL612570_CHEMBL608533,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,2284.72,2284.72,2.28472,1,0,35550,4.470753336325288,False,"2.28472 - **units**: uM To express this in nanomolar (nM), multiply by 1,000: **2.28472 uM = 2,284.72 nM** The IC50 of compound CHEMBL608533 is **2,284.72 nM**."
t_u20_CHEMBL612570_CHEMBL608533.units_off.qwen3.6-35b-a3b.r0.0e0fcb38,t_u20_CHEMBL612570_CHEMBL608533,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,2284.7200000000003,2284.72,2.28472,3,0,74235,11.837988868355751,False,"akes sense: 2.28472 µM × 1000 = 2284.72 nM. **Answer: The IC50 of compound CHEMBL608533 is 2284.72 nM** (originally reported as 2.28472 µM, standardized to nM)."
t_u20_CHEMBL612570_CHEMBL412142.units_on.qwen3.6-35b-a3b.r0.d57c9f04,t_u20_CHEMBL612570_CHEMBL412142,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,82589.3,82589.3,82.5893,1,0,35539,4.399741653352976,False," = 82.5893 uM** To express this in nanomolar (nM), multiply by 1,000: **82.5893 uM × 1,000 = 82,589.3 nM** The IC50 of compound CHEMBL412142 is **82,589.3 nM**."
t_u20_CHEMBL612570_CHEMBL412142.units_off.qwen3.6-35b-a3b.r0.445e7756,t_u20_CHEMBL612570_CHEMBL412142,qwen3.6-35b-a3b,units_off,False,True,False,treat,trap,82.5893,82589.3,82.5893,1,0,35155,4.5157984513789415,False,"in the results (only `chemblId` and `value` appear in the header), the values are already standardized. The IC50 of compound **CHEMBL412142** is **82.5893 nM**."
t_u20_CHEMBL612570_CHEMBL1171837.units_on.qwen3.6-35b-a3b.r0.e026169b,t_u20_CHEMBL612570_CHEMBL1171837,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,5635.0,5635.34,5.63534,1,0,35585,4.687639988958836,False,"his in nanomolar (nM), multiply by 1,000: **5.63534 uM = 5,635.34 nM** So the IC50 of compound CHEMBL1171837 is **5,635.34 nM** (or approximately **5,635 nM**)."
t_u20_CHEMBL612570_CHEMBL1171837.units_off.qwen3.6-35b-a3b.r0.af96fbcb,t_u20_CHEMBL612570_CHEMBL1171837,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,5635.34,5635.34,5.63534,14,0,414112,53.63058200292289,False,"ts: - `cco:standardValue` = 5635.34 with `cco:standardUnits` = ""nM"" - Equivalently, `cco:value` = 5.63534 with `cco:units` = ""uM"" (which converts to 5635.34 nM)"
t_u20_CHEMBL612570_CHEMBL585951.units_on.qwen3.6-35b-a3b.r0.9789e704,t_u20_CHEMBL612570_CHEMBL585951,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,881.313,881.313,0.881313,1,0,35537,4.428086344152689,False,"0.881313 - **units**: uM To express this in nanomolar (nM), multiply by 1,000: **0.881313 uM = 881.313 nM** The IC50 of compound CHEMBL585951 is **881.313 nM**."
t_u20_CHEMBL612570_CHEMBL585951.units_off.qwen3.6-35b-a3b.r0.9ee0ece6,t_u20_CHEMBL612570_CHEMBL585951,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,881.31,881.313,0.881313,18,0,581869,121.55282394401729,False," from the ChEMBL RDF database, where the activity has: - `cco:standardValue` = 881.31 - `cco:hasUnitOnto` = UO_0000065 (nanomolar) - `cco:standardType` = ""IC50"""
t_u20_CHEMBL612570_CHEMBL1084546.units_on.qwen3.6-35b-a3b.r0.7c56de9b,t_u20_CHEMBL612570_CHEMBL1084546,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,23065.0,23064.6,23.0646,1,0,35591,4.655951788648963,False,"xpress this in nanomolar (nM), multiply by 1,000: **23.0646 uM = 23,064.6 nM** So the IC50 of CHEMBL1084546 is **23,064.6 nM** (or approximately **23,065 nM**)."
t_u20_CHEMBL612570_CHEMBL1084546.units_off.qwen3.6-35b-a3b.r0.e8d856e4,t_u20_CHEMBL612570_CHEMBL1084546,qwen3.6-35b-a3b,units_off,False,True,False,treat,trap,23.0646,23064.6,23.0646,1,0,35230,4.852951258420944,False," and the filter would have excluded uM values that were converted, the most likely unit is **nM**. **Answer: The IC50 of compound CHEMBL1084546 is 23.0646 nM.**"
t_u20_CHEMBL612570_CHEMBL135561.units_on.qwen3.6-35b-a3b.r0.b43a54a8,t_u20_CHEMBL612570_CHEMBL135561,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,43550.1,43550.1,43.5501,1,0,35572,5.100313203409314,False," this in nanomolar (nM), convert from micromolar (uM): **43.5501 uM × 1000 = 43,550.1 nM** The IC50 of compound CHEMBL135561 is **43,550.1 nM** (or 43.5501 uM)."
t_u20_CHEMBL612570_CHEMBL135561.units_off.qwen3.6-35b-a3b.r0.67f95bd1,t_u20_CHEMBL612570_CHEMBL135561,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,43550.1,43550.1,43.5501,6,0,172109,22.50577158294618,False,"t — 43.5501 uM = 43550.1 nM (since 1 uM = 1000 nM, 43.5501 × 1000 = 43550.1). ✓ The IC50 of compound CHEMBL135561 expressed in nanomolar (nM) is: **43550.1 nM**"
t_u20_CHEMBL612570_CHEMBL9470.units_on.qwen3.6-35b-a3b.r0.081eaa39,t_u20_CHEMBL612570_CHEMBL9470,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,371.805,371.805,0.371805,1,0,35547,4.47078006900847,False,"05 - **units**: uM To express this in nanomolar (nM), multiply by 1,000: **0.371805 uM × 1,000 = 371.805 nM** The IC50 of compound CHEMBL9470 is **371.805 nM**."
t_u20_CHEMBL612570_CHEMBL9470.units_off.qwen3.6-35b-a3b.r0.42d2efae,t_u20_CHEMBL612570_CHEMBL9470,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,371.805,371.805,0.371805,4,0,93994,13.526282161474228,False,"71.805 nM** This matches the `standardValue` of 371.8 nM (rounded). **Answer:** The IC50 of compound CHEMBL9470 is **371.8 nM** (or more precisely, 371.805 nM)."
t_u20_CHEMBL612570_CHEMBL258844.units_on.qwen3.6-35b-a3b.r0.9ad6559a,t_u20_CHEMBL612570_CHEMBL258844,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,97484.4,97484.4,97.4844,1,0,35522,4.3079734314233065,False," = 97.4844 µM** To express this in nanomolar (nM), multiply by 1,000: **97.4844 µM × 1,000 = 97,484.4 nM** The IC50 of compound CHEMBL258844 is **97,484.4 nM**."
t_u20_CHEMBL612570_CHEMBL258844.units_off.qwen3.6-35b-a3b.r0.12985c34,t_u20_CHEMBL612570_CHEMBL258844,qwen3.6-35b-a3b,units_off,False,True,False,treat,trap,97.4844,97484.4,97.4844,7,0,180901,31.915587143972516,False," CHEMBL258844 is 97.4844 nM.** This value was retrieved from the ChEMBL RDF database via SPARQL query, filtered for IC50 activities against target CHEMBL612570."
t_u20_CHEMBL612570_CHEMBL221137.units_on.qwen3.6-35b-a3b.r0.76f27833,t_u20_CHEMBL612570_CHEMBL221137,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,67400.0,67354.5,67.3545,1,0,35587,4.617903860285878,False,"1137 | 67.3545 | uM | Since 1 µM = 1,000 nM: **67.3545 µM = 67,354.5 nM** The IC50 of CHEMBL221137 against target CHEMBL612570 is **67,354.5 nM** (or ~67.4 µM)."
t_u20_CHEMBL612570_CHEMBL221137.units_off.qwen3.6-35b-a3b.r0.829bf6d2,t_u20_CHEMBL612570_CHEMBL221137,qwen3.6-35b-a3b,units_off,False,True,False,treat,trap,67.3545,67354.5,67.3545,5,0,113728,15.86692351102829,False,"37 is 67.3545 nM.** This value came from the ChEMBL RDF database, filtered for activities targeting CHEMBL612570 with standardType ""IC50"" and units in nM or uM."
t_u20_CHEMBL612570_CHEMBL2363137.units_on.qwen3.6-35b-a3b.r0.0faae640,t_u20_CHEMBL612570_CHEMBL2363137,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,9537.0,9537.18,9.53718,1,0,35591,4.714663131162524,False,"convert this to nanomolar (nM), multiply by 1,000: **9.53718 uM = 9,537.18 nM** So the IC50 of CHEMBL2363137 is **9,537.18 nM** (or approximately **9,537 nM**)."
t_u20_CHEMBL612570_CHEMBL2363137.units_off.qwen3.6-35b-a3b.r0.a2f3c5e1,t_u20_CHEMBL612570_CHEMBL2363137,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,9537.18,9537.18,9.53718,11,0,307493,57.363887103274465,False,".53718 uM × 1000 = **9537.18 nM**. This is also confirmed by the `cco:standardUnits` = ""nM"" and `cco:standardValue` = 9537.18 found in the same activity record."
t_u20_CHEMBL612570_CHEMBL1190711.units_on.qwen3.6-35b-a3b.r0.354f08bd,t_u20_CHEMBL612570_CHEMBL1190711,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,41300.0,41268.2,41.2682,1,0,35557,4.473698031157255,False," To express this in nanomolar (nM), multiply by 1,000: **41.2682 uM × 1,000 = 41,268.2 nM** The IC50 of compound CHEMBL1190711 is **41,268.2 nM** (or ~41.3 µM)."
t_u20_CHEMBL612570_CHEMBL1190711.units_off.qwen3.6-35b-a3b.r0.66f1d7f0,t_u20_CHEMBL612570_CHEMBL1190711,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,41268.2,41268.2,41.2682,6,0,182266,23.543778339400887,False,"with `units = ""uM""`, which converts to 41,268.2 nM. The ChEMBL RDF also provides a `standardValue` of 41268.2 in standardUnits ""nM"", confirming this conversion."
t_u20_CHEMBL612570_CHEMBL96926.units_on.qwen3.6-35b-a3b.r0.7c0b21d9,t_u20_CHEMBL612570_CHEMBL96926,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,31.0529,31.0529,0.0310529,1,0,35554,4.512200536206365,False," - **units**: uM To express this in nanomolar (nM), multiply by 1,000: **0.0310529 uM × 1,000 = 31.0529 nM** The IC50 of compound CHEMBL96926 is **31.0529 nM**."
t_u20_CHEMBL612570_CHEMBL96926.units_off.qwen3.6-35b-a3b.r0.43846870,t_u20_CHEMBL612570_CHEMBL96926,qwen3.6-35b-a3b,units_off,False,False,True,treat,trap,0.0310529,31.0529,0.0310529,19,0,631981,140.57537408918142,False,"ery exactly as specified to confirm the result, and then determine the correct IC50 for CHEMBL96926 in nM by looking at the activities that target CHEMBL612570:"
t_u20_CHEMBL612570_CHEMBL2107358.units_on.qwen3.6-35b-a3b.r0.ba162339,t_u20_CHEMBL612570_CHEMBL2107358,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,2022.0,2022.0,2.022,1,0,35547,4.465695424005389,False,": - **value: 2.022** - **units: uM** To express this in nanomolar (nM), multiply by 1,000: **2.022 uM = 2,022 nM** So the IC50 of CHEMBL2107358 is **2,022 nM**."
t_u20_CHEMBL612570_CHEMBL2107358.units_off.qwen3.6-35b-a3b.r0.6f3a870a,t_u20_CHEMBL612570_CHEMBL2107358,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,2022.0,2022.0,2.022,7,0,202629,26.181734960526228,False,"ainst target CHEMBL612570, expressed in nanomolar units. The non-standard measurement (2.022 uM) is equivalent (2.022 × 1000 = 2022 nM), confirming consistency."
t_u20_CHEMBL612570_CHEMBL575448.units_on.qwen3.6-35b-a3b.r0.7c915325,t_u20_CHEMBL612570_CHEMBL575448,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,1643.32,1643.32,1.64332,1,0,35575,5.270544555038214,False,"| uM | To express this in nanomolar (nM), multiply by 1,000: **1.64332 uM = 1643.32 nM** The IC50 of CHEMBL575448 against target CHEMBL612570 is **1643.32 nM**."
t_u20_CHEMBL612570_CHEMBL575448.units_off.qwen3.6-35b-a3b.r0.3104e4cb,t_u20_CHEMBL612570_CHEMBL575448,qwen3.6-35b-a3b,units_off,False,False,True,treat,trap,1.64332,1643.32,1.64332,10,1,228746,37.838149739429355,False,"uM, the numeric value is: **1.64332 nM** This is the IC50 of compound CHEMBL575448 against target CHEMBL612570, as returned by the exact SPARQL query specified."
t_u20_CHEMBL612570_CHEMBL1091644.units_on.qwen3.6-35b-a3b.r0.42ee0daf,t_u20_CHEMBL612570_CHEMBL1091644,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,23741.5,23741.5,23.7415,1,0,35564,4.517757195979357,False,": uM To express this in nanomolar (nM), convert from micromolar (uM): **23.7415 uM × 1000 = 23,741.5 nM** The IC50 of compound CHEMBL1091644 is **23,741.5 nM**."
t_u20_CHEMBL612570_CHEMBL1091644.units_off.qwen3.6-35b-a3b.r0.566742fb,t_u20_CHEMBL612570_CHEMBL1091644,qwen3.6-35b-a3b,units_off,False,True,False,treat,trap,23.7415,23741.5,23.7415,8,1,175408,25.198363384231925,False," of compound **CHEMBL1091644** is: **23.7415 nM** This value comes from the ChEMBL database, representing the IC50 of CHEMBL1091644 against target CHEMBL612570."
t_u20_CHEMBL612570_CHEMBL6067492.units_on.qwen3.6-35b-a3b.r0.537a2bd7,t_u20_CHEMBL612570_CHEMBL6067492,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,137.149,137.149,0.137149,1,0,35574,4.649551924318075,False,-|---|---| | CHEMBL6067492 | 0.137149 | uM | To convert this to nanomolar (nM): **0.137149 uM × 1000 = 137.149 nM** The IC50 of CHEMBL6067492 is **137.149 nM**.
t_u20_CHEMBL612570_CHEMBL6067492.units_off.qwen3.6-35b-a3b.r0.422f435e,t_u20_CHEMBL612570_CHEMBL6067492,qwen3.6-35b-a3b,units_off,False,True,False,treat,trap,0.137149,137.149,0.137149,5,1,114472,16.495957262814045,False,"nd CHEMBL6067492 is 0.137149 nM.** This value was retrieved from the ChEMBL RDF database, representing an IC50 activity measurement against target CHEMBL612570."
t_u20_CHEMBL612570_CHEMBL252164.units_on.qwen3.6-35b-a3b.r0.0bbc1a0f,t_u20_CHEMBL612570_CHEMBL252164,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,58.0223,58.0223,0.0580223,1,0,35541,4.454556096345186,False,"ss this in nanomolar (nM), multiply by 1,000 (since 1 µM = 1,000 nM): **0.0580223 µM × 1,000 = 58.0223 nM** The IC50 of compound CHEMBL252164 is **58.0223 nM**."
t_u20_CHEMBL612570_CHEMBL252164.units_off.qwen3.6-35b-a3b.r0.491f3c78,t_u20_CHEMBL612570_CHEMBL252164,qwen3.6-35b-a3b,units_off,False,True,False,treat,trap,0.0580223,58.0223,0.0580223,10,0,401489,48.90896204672754,False,"et/chembl`). The `cco:units` predicate was not present in the RDF data for these activity records, but ChEMBL's standard unit for IC50 values is nanomolar (nM)."
t_u20_CHEMBL612570_CHEMBL449158.units_on.qwen3.6-35b-a3b.r0.fbf94c85,t_u20_CHEMBL612570_CHEMBL449158,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,89.93,89.9301,0.0899301,1,0,35587,4.648734157904983,False,"s to nanomolar (nM), multiply by 1,000: **0.0899301 uM × 1,000 = 89.9301 nM** The IC50 of compound CHEMBL449158 is **89.93 nM** (rounded to two decimal places)."
t_u20_CHEMBL612570_CHEMBL449158.units_off.qwen3.6-35b-a3b.r0.f2dcbf04,t_u20_CHEMBL612570_CHEMBL449158,qwen3.6-35b-a3b,units_off,True,False,False,treat,correct,89.93,89.9301,0.0899301,19,0,640724,135.7736528776586,False,"uery is in uM (micromolar), which converts to 89.93 nM (nanomolar). This is consistent with the standardized value of 89.93 nM found in the ChEMBL RDF database."
t_u20_CHEMBL612570_CHEMBL94657.units_on.qwen3.6-35b-a3b.r0.423f993a,t_u20_CHEMBL612570_CHEMBL94657,qwen3.6-35b-a3b,units_on,True,False,False,treat,correct,14.61,14.6123,0.0146123,1,0,35581,4.595966570079327,False,"this in nanomolar (nM), multiply by 1,000: **0.0146123 uM × 1,000 = 14.6123 nM** The IC50 of compound CHEMBL94657 is **14.61 nM** (rounded to 2 decimal places)."
t_u20_CHEMBL612570_CHEMBL94657.units_off.qwen3.6-35b-a3b.r0.17cf4c91,t_u20_CHEMBL612570_CHEMBL94657,qwen3.6-35b-a3b,units_off,False,True,False,treat,trap,0.0146123,14.6123,0.0146123,19,2,539138,62.018773801624775,False,`?u`/`?units` column. Let me try selecting only the units for CHEMBL94657: Empty when selecting only `?u`. This is strange. Let me try with `cco:units` instead:
